D01E01J D01E02J D01E03J D01E04J D01E05J D01E06J D01E07J D01E08J D01E09J D01E10J D04E01J D04E02J D04E03J D04E04J D04E05J D04E06J D04E07J D04E08J D04E09J D04E10J D07E01J D07E02J D07E03J D07E04J D07E05J D07E06J D07E07J D07E08J D07E09J D07E10J D14E01J D14E02J D14E03J D14E04J D14E05J D14E06J D14E07J D14E08J D14E09J D14E10J D21E01J D21E02J D21E03J D21E04J D21E05J D21E06J D21E07J D21E08J D21E09J D21E10J D28E01J D28E02J D28E03J D28E04J D28E05J D28E06J D28E07J D28E08J D28E09J D28E10J D35E01J D35E02J D35E03J D35E04J D35E05J D35E06J D35E07J D35E08J D35E09J D35E10J D42E01J D42E02J D42E03J D42E04J D42E05J D42E06J D42E07J D42E08J D42E09J D42E10J
D35E06J -2.21113120149107 -2.17791323201464 -2.23142346701272 -2.31068856504766 -1.36591969537313 -2.01858700983495 -1.83569648974245 -2.46535258934901 -1.63878267674137 -2.11413178793961 -1.84393833465431 -1.73184113247007 -3.3254148182541 -2.32731067955356 -1.51132775183732 -1.58486071130618 -1.65747577310293 -1.47270123655071 -1.90037729080371 -1.66676533751676 -1.21737381498598 -1.49655839673764 -1.74149918193366 -2.30072894679292 -2.30328082930803 -1.13327353595857 -1.42611641243351 -1.3721919087509 -1.4668931513427 -2.0729256759255 -1.86663677842182 -1.28713683332813 -2.2744406823626 -2.1152958961035 -2.02379547798824 -2.08484853268365 -2.35205629946554 -1.45405033649807 -1.98960187052672 -2.07425574501778 -2.26851741731884 -1.71919730994056 -1.39495289642415 -3.16604320951811 -2.82650139178416 -3.48261779889375 -2.04179977118483 -2.31750392903706 -3.46853350892079 -2.90083750528633 -1.54854485310262 -2.75801944533291 -2.80451994073123 -2.17349103895783 -1.95808696610498 -2.13420198751891 -1.41556486335047 -2.72531186627119 -2.29008563849446 -2.05114013368462 -2.80617800836512 -2.60067233008161 -2.20746621143273 -1.12136904079756 -1.1884610747154 NA -3.03343335334102 -0.553859738492017 -2.97589515551774 -2.21243867232251 -1.53628579191467 -1.50923350529428 -2.46042367830673 -2.50603311536872 -1.85649497294115 -1.7404249278859 -1.47725101993689 -1.75672766694135 -0.545551236130642 -1.71929605824235
D35E07J -1.63519292124035 -1.64491270571164 -1.61553859509052 -1.75257501188765 -1.31811321644922 -1.34784370003079 -1.30317718286199 -1.6383745687578 -1.03211482522661 -1.53993792547448 -3.55030431958953 -2.51404688787298 -3.42829474870036 0.340856744891419 -2.6394465118585 -3.12776441550181 -3.77052775933028 -3.51706824233315 -2.59278142514156 0.439905444099063 -0.471607903795902 -0.919801550408755 0.419496902779582 0.288100155976041 0.359060586275977 -3.07821799903971 -3.73866307660885 -3.73219844070073 -3.07564995890543 -0.293230968460338 -0.558287290180712 -3.20193204555207 -1.92125748596476 -2.73768055604047 -2.45542421850767 -4.38784041174053 -3.93542923938293 -2.98231315752062 -3.02224453768112 -2.55377467095929 -3.20185365330287 -2.11541896761128 -4.11558184812314 -3.41062114095582 -4.05547410821362 -3.82940224786021 -1.69203488158506 -2.83179104268952 -3.20738114411803 -3.9498632371985 -4.20114175835639 -2.69803051079143 -3.29860662438373 -3.42428285814744 -3.28690178035242 -2.96102292907564 -0.965735075247126 -3.32129617538328 -2.82765142942049 -3.37658461732438 -3.08950765123753 -2.86967511150076 -2.86600581138848 -0.797474194845799 -3.6036346507214 -3.03343335334102 NA -3.38437143747367 -3.26822571704579 -4.22140841479691 -3.59371198868571 -1.45701284765642 -3.67225494568273 -3.25202761462666 -2.58622036489641 -4.66136996366596 -3.25487245414928 -3.33126362916917 -2.02731999137893 -3.32070552999904
D35E08J -1.05533253543446 -1.15454497144021 -1.11614009012901 -1.1637888017839 -0.758354750496964 -0.949836751689971 -0.970500958123762 -1.27736173512811 -0.816441270077901 -1.04268856555478 -1.92782528096337 -0.551751710600329 -2.04945727600994 -2.10503679317805 -1.67173074959272 -2.05446007599916 -2.20328968554707 -1.87711065761084 -1.19262905182484 -0.50393043629241 -1.35740835605713 -1.33199947646504 -1.15131340313685 -0.555431461319286 -0.438543957632787 -0.480723283478346 -2.14070369768224 -1.17434424293626 -0.633995255695901 -0.620537990250799 -0.511349746525699 -0.468298700971259 -0.487719223628561 -0.609669893299673 -0.458372348645474 -2.25130028465159 -0.618157478687382 -0.370739406949871 -0.448500792992327 -2.66610943674157 -0.583235065815191 -0.600405953912538 -1.26106080494442 -1.00738610068947 -3.11864811392239 -2.87189292673184 -0.544365395237103 -0.619846167224679 -0.46897732509982 -2.99694895324514 -1.15962424745283 -2.92694148070889 -0.466474848926175 -1.03462253345909 -1.18105160653652 -0.498080653129151 -0.623517091325247 -3.14657595977975 -0.485860923047347 -3.74216964820065 -2.54804386902258 -0.491107026101318 -2.24759853099599 -1.09789980708097 -2.19504131220385 -0.553859738492017 -3.38437143747367 NA -2.30943437626429 -2.37461346297043 -2.04274015512593 -1.81622397835374 -1.65829780176287 -2.02564770332132 -1.87726007964207 -1.91577671648049 -2.37563137047352 -2.7741211390629 -1.57085939251272 -2.37708507688167
D35E09J -1.86016243491412 -1.82986949916456 -1.85210634106051 -1.96611362341391 -1.38684936332913 -1.53654783865413 -1.47745823282789 -1.83327446963953 -1.17412561386072 -1.75243493634174 -2.52868233080144 -2.89708554454141 -2.75004490811341 -0.638903884749798 -1.69317114536323 -2.43673756554889 -2.68554674328275 -3.4166474184806 -2.85935143781473 -0.545678822214272 -1.6503382314593 -1.57483674936548 -0.521746302403824 -0.701986117590701 -0.546556430400864 -2.71374784634347 -2.20080026843064 -3.16363585337989 -2.93910825870753 -1.27201799493184 -1.44699085899583 -2.84354672020002 -2.612711910947 -2.71946600009168 -1.61673302464147 -2.91852999294477 -3.38783865085 -3.63602889109653 -2.71287274575728 -3.13579489623813 -3.83695544952647 -2.33806046560841 -2.99301555639486 -3.76407505639545 -3.17428402600086 -3.22306346320516 -1.98334491816598 -2.9936154036603 -3.55905053316302 -3.02432842623155 -2.68540856104861 -2.20176874376055 -3.26685321843798 -1.96595438032551 -3.34115713613195 -2.3896354197129 -0.935649151567974 -3.09845127758755 -2.91792936533191 -2.85318727374216 -2.93914649123696 -2.68745912705128 -2.42246085742451 -0.889982840384534 -2.52367902373742 -2.97589515551774 -3.26822571704579 -2.30943437626429 NA -4.32376943721978 -2.71118262673416 -1.42563095385757 -2.71931654743166 -2.71894234487854 -2.96162563220115 -2.59463536322934 -2.8518032439277 -2.85146551021163 -2.04445871976722 -3.38282745939604
D35E10J -1.99338242135822 -1.99796729882597 -2.03688670028832 -2.1284942841885 -1.41772570951659 -1.7503057733452 -1.65271299188075 -2.01804594566324 -1.40760341852721 -1.91197431190675 -1.77607936671598 -1.95582759486325 -2.07797581401554 -0.607274098682377 -1.87963967235949 -2.45081058395324 -2.48354413656268 -2.02971043229388 -2.44800344293365 -0.57488171622575 -1.36699112514397 -1.73229383129465 -0.556679572774452 -0.671556352651121 -0.567754793895748 -1.8430086291921 -2.40047145104394 -2.3876522100434 -2.37204266070846 -1.22893312487949 -1.18140116024445 -1.8869444981812 -2.02537026849895 -2.18857819447359 -2.04914265632861 -1.70696417966307 -2.31253000411396 -2.68841391928941 -1.8172884101579 -3.14002527445137 -2.63618935088423 -1.88550590884337 -2.22022450574761 -3.10341414644769 -3.21708660232368 -3.15531036012374 -1.91878318011329 -3.13149192690752 -3.5973829517671 -3.10102165524149 -2.30127427109351 -2.70114673429782 -3.05072795029986 -2.43237099309245 -2.76858632524396 -1.88060395894007 -1.25049350678145 -2.87207884407158 -2.68092329797464 -2.9057956442393 -2.21984652281042 -1.90724111892738 -1.83259883167275 -1.00688512844073 -1.57766550486754 -2.21243867232251 -4.22140841479691 -2.37461346297043 -4.32376943721978 NA -1.65006889438234 -1.54519104836584 -1.7542437356029 -1.64249383353219 -1.77366222800703 -1.7001495907954 -2.14190113117589 -2.69048146872012 -1.58705272372512 -3.9756056587316
D42E01J -1.80281043358365 -1.86334401825629 -2.01944410715463 -2.37010159199 -0.746600518867891 -1.7151250515018 -1.48456796617895 -2.29091746198767 -1.34066553373259 -1.91510001035296 -2.00030911433282 -2.20499078912056 -3.4458440313109 0.133160466785867 -1.54289713245505 -2.0067495068063 -2.86906021506742 -3.13545458557346 -3.09301305055118 0.135478130882261 -1.15623698746509 -1.52834703536945 0.214687573335929 0.0411754847574683 0.152458689844324 -1.55927303414292 -2.13988160852769 -2.835702229312 -2.16814491547307 -0.382515752809293 -0.22668867290246 -1.28328651931742 -0.803496691011748 -1.89843088450809 -1.60398576752699 -3.30573778217369 -1.85745443704542 -2.17606935248987 -1.46623960652152 -2.69585375480743 -1.10754855334709 -1.94711474189359 -2.65366403217488 -3.07841830902675 -3.4295408932175 -4.0671389665581 -2.1438040574204 -2.99088462423472 -1.98272374668146 -2.25576823164903 -2.56413217835327 -2.77508886095539 -1.366625960973 -2.01180262441429 -2.24517021157894 -1.68146862568781 -1.35325632869786 -1.48032611208942 -1.30007832974834 -3.1424366958993 -3.05289404996025 -1.48400551848479 -3.45772226834637 -1.22820054378218 -2.99839238081557 -1.53628579191467 -3.59371198868571 -2.04274015512593 -2.71118262673416 -1.65006889438234 NA -1.65310009359975 -2.30020208963403 -2.44078197392327 -2.16896488749258 -2.56088658449085 -3.04698792962951 -2.93114751918199 -1.02296270537722 -2.6006859950759
D42E02J -1.74228220291372 -1.79845489310794 -1.76699131777565 -1.95506407781823 -1.2684066976045 -1.46900522764803 -1.42080849464616 -1.86255370276385 -1.12472896053418 -1.71271022615755 -1.71508566076038 -1.37382680228186 -1.57183011778273 -0.662503319782294 -1.51875669441478 -1.76740337559541 -1.71440630620162 -1.42048692803082 -2.02108283430193 -0.54015327359145 -1.40752392731846 -1.54239018235188 -0.51801401614652 -0.761070854757111 -0.621489352225646 -1.37335931332653 -1.52396066996802 -1.74905329952 -1.71289659237915 -1.39533133133382 -1.62906223370511 -1.67114187819851 -1.71932662530891 -1.86383077546942 -1.77694702212132 -1.58916847683212 -1.95019692372828 -1.53059231301105 -1.25750610010843 -2.86931631983404 -1.74464845131171 -1.70449565845038 -1.81636295999786 -1.69942222314479 -1.62016846420553 -1.50729641584767 -1.74251728816244 -2.58622710266572 -1.53742434144917 -1.59207026607331 -1.27883642167195 -1.36824547899144 -1.38806127811278 -1.2372810082068 -1.76579111578897 -1.46976068972294 -1.98550381067559 -1.33511477664995 -1.4864490667189 -1.58310265350727 -1.53171818250428 -1.22733632964518 -1.48806661006933 -2.04639409029302 -1.71203461331997 -1.50923350529428 -1.45701284765642 -1.81622397835374 -1.42563095385757 -1.54519104836584 -1.65310009359975 NA -1.81208596632962 -1.60684388028622 -1.4625004328819 -1.59556491579543 -1.9902674766011 -1.21151767374948 -1.28110073944166 -1.27092405188387
D42E03J -2.01723129705775 -1.98583834100624 -2.03718814988573 -2.10316742433272 -1.53050900752329 -1.72133979421828 -1.66436007571481 -2.07170558720655 -1.43899720201734 -1.85830362577182 -2.00855256723796 -2.51679414221916 -3.36318148005939 -0.873373912401746 -1.66106493419618 -2.03959434303152 -2.17378953550291 -1.91741278065839 -2.23318139741133 -0.770539907820972 -1.86057597165775 -2.15953824155871 -0.714803679725723 -0.912495542858546 -0.819411611471404 -1.68385614435307 -2.01077449090112 -1.93423702507051 -2.09022607419129 -1.53379712505847 -1.29019463776533 -2.57701693164844 -2.27670042738207 -2.64503376655712 -2.15430690227365 -3.01522393847172 -1.83497648096527 -2.13706011974112 -1.64954821157829 -2.92810499831233 -2.6933315039222 -2.17934099019531 -3.35061549600928 -3.51087897314348 -3.05516622857981 -3.21444734209302 -2.28286995201518 -3.28116300030103 -3.17655317220618 -1.92943583067178 -1.84450700797588 -2.06820139235423 -2.79086696072547 -2.8645447015325 -1.88922225611261 -1.66232811954422 -1.25524907346277 -1.76451433084269 -2.93778156076283 -2.03253059859106 -3.20452372282295 -2.77930217312702 -3.67776534152511 -1.01931254433266 -2.59172152615634 -2.46042367830673 -3.67225494568273 -1.65829780176287 -2.71931654743166 -1.7542437356029 -2.30020208963403 -1.81208596632962 NA -3.41235595369012 -1.65662404336055 -2.78284569853471 -3.0661350344882 -1.31677029358083 -1.00135081974127 -2.10198287273361
D42E04J -1.67561823007342 -1.65013890975253 -1.65322816088 -1.8030028040123 -1.3754352796919 -1.35679434520245 -1.32609228375028 -1.69012610631063 -1.07154924109787 -1.5578519188743 -2.00137137797428 -2.40220872643657 -3.53238341169282 -0.668330289325637 -1.81466528069839 -2.17295300096172 -2.30963031776157 -2.22913693032321 -2.17585883713354 -0.566362626605313 -1.29395049923108 -1.69981720307083 -0.54923629804042 -0.702077688005506 -0.617002111736925 -2.04828514529958 -1.8765571600252 -2.21326846005133 -2.40565142616165 -1.39010054681693 -1.31499248171968 -2.36134236694595 -2.26017736107706 -2.2749962355853 -2.47165721581548 -2.55937014529933 -2.32385132174743 -2.19772629697966 -1.88531542244652 -2.70171084757015 -2.70257394289805 -2.07380967789 -2.85267299553689 -2.55700660501385 -2.78217969005847 -2.90742990060777 -1.5965970871207 -2.53714834112873 -2.54021473264382 -2.00659451031318 -2.27676877079965 -2.36442464173787 -2.88464746288596 -3.35737538974862 -1.98174521228505 -1.99505009019534 -0.95287581997409 -1.64653268071956 -2.94912592813263 -2.21935053177509 -2.91072021074323 -2.50337032215443 -3.14596594863188 -0.783477075953997 -3.57062839566282 -2.50603311536872 -3.25202761462666 -2.02564770332132 -2.71894234487854 -1.64249383353219 -2.44078197392327 -1.60684388028622 -3.41235595369012 NA -1.55175527559158 -3.96894041078801 -3.38532970788002 -1.78874047905316 -0.921058444354911 -3.13066019346648
D42E05J -1.95054192774835 -1.90508546257966 -1.93909143986093 -2.03239804405919 -1.51403442037261 -1.63223844669798 -1.56215552403928 -1.99159261940626 -1.31086691031766 -1.78693763873316 -2.08693902165918 -2.68132068016885 -2.34650245490497 0.201846188648642 -1.63345001881454 -2.1185558375317 -2.44168638822509 -2.18663500842755 -2.1764761070789 0.267969830289695 -0.892038718382299 -1.05909590322655 0.310727035389221 0.153273967896107 0.238960352582326 -1.67417983837161 -2.56414948143653 -2.03027568943105 -2.07073405412618 -0.48017147817984 -1.0729137611638 -1.93190015360054 -1.52170611347849 -2.08715837860592 -1.94185151464551 -2.0795882725359 -2.0115769859503 -2.06116959990773 -1.72316364739529 -2.69295487766027 -2.29975298699036 -1.97932371219132 -2.29715615164688 -2.61668172642107 -2.2732680580679 -2.98196387475978 -1.82626166159134 -2.3668758067516 -2.39430737436964 -2.64253844442326 -2.21409477058706 -2.29380022091395 -2.25871000167132 -2.0060386144237 -3.32658454845376 -1.93217384916927 -1.11442830500565 -2.33965050171986 -2.18846712049785 -2.26266936486728 -2.26810191064606 -1.98439678570009 -1.93022996055292 -0.937281962250507 -2.33766621853993 -1.85649497294115 -2.58622036489641 -1.87726007964207 -2.96162563220115 -1.77366222800703 -2.16896488749258 -1.4625004328819 -1.65662404336055 -1.55175527559158 NA -1.7107323608639 -2.24805158218195 -2.51399304438785 -1.71667722735375 -1.33603988198508
D42E06J -1.8257276916212 -1.78108587942181 -1.8024982535192 -1.87838031661644 -1.36422382015778 -1.5640111641574 -1.50116982165525 -1.91156952690215 -1.28719428594032 -1.68534760106512 -2.42811193561645 -2.62852048073749 -2.69215063172191 -0.675354846373463 -1.5975608784534 -1.61803019310228 -2.9459579966623 -2.70582561277371 -1.88762900932524 -0.61774801367354 -1.73161111337862 -1.77288350604587 -0.591084125226503 -0.660134155126354 -0.655812930479251 -1.53525852322039 -3.27003401706254 -2.55455006070592 -1.83610532436975 -1.10721787057274 -1.12866796802202 -1.48498983567848 -1.80161547227907 -1.62783440739396 -2.10914523991406 -2.47749791502194 -1.70514006838498 -1.77307425586086 -1.3906275114459 -2.63614438863 -2.16754156278101 -1.99323501369468 -2.60676186842563 -2.97143636411108 -3.74688242224225 -4.44922613466911 -1.83583669601978 -2.63603232131006 -2.38500463203084 -2.30914350335079 -2.71734465780583 -3.44249605452347 -2.06002887365175 -2.78157045599552 -2.69278401093287 -1.79692254311416 -1.26985494739325 -1.91840868105627 -1.9108218955598 -2.3293042446769 -3.27958891678014 -1.75674204107198 -2.63214719923884 -1.00506491177433 -3.26089616757055 -1.7404249278859 -4.66136996366596 -1.91577671648049 -2.59463536322934 -1.7001495907954 -2.56088658449085 -1.59556491579543 -2.78284569853471 -3.96894041078801 -1.7107323608639 NA -3.16748028904511 -2.58918751316981 -0.753730508641944 -2.54882681051868
D42E07J -1.09564418893361 -1.15277578190156 -1.28123371447051 -1.71245335366214 -0.215425086615935 -1.02558961879743 -0.869289723424968 -1.4444088597148 -0.775442920351861 -1.20038376074124 -2.11381577631001 -1.3768792276011 -2.70596240313327 -0.884749788514566 -1.65351479401233 -1.82013319106069 -2.77491225459899 -2.85176246525174 -2.26566738858664 -0.820183737694168 -1.97212110307992 -2.14647702774697 -0.812375151166372 -0.943355035564868 -0.882497789556943 -0.999115026769173 -2.06524014841169 -2.35121269877754 -1.39775955649201 -1.3215208703649 -1.15662467970621 -0.963985206410812 -1.42995329930918 -1.32900325596186 -1.30722067790303 -2.4957095538989 -1.25112134261242 -1.00452918543043 -0.954741719796822 -3.01473954746916 -1.68120063036843 -1.66244461677795 -2.1868736681662 -2.66144514088023 -2.59667044397659 -2.69167488792493 -1.92218150830859 -2.10929375965546 -1.54116735135374 -2.40371095546997 -2.5083752297481 -3.59834919142296 -1.75632997993067 -2.32773920981156 -2.1455331077589 -1.84003103800658 -1.31011889917468 -2.32442464903286 -1.40480292708151 -2.85565238223416 -3.47537248668145 -1.34875573736066 -2.95533023573798 -1.20718639366603 -2.51784369477393 -1.47725101993689 -3.25487245414928 -2.37563137047352 -2.8518032439277 -2.14190113117589 -3.04698792962951 -1.9902674766011 -3.0661350344882 -3.38532970788002 -2.24805158218195 -3.16748028904511 NA -3.10802841059002 -1.08271568617465 -2.99781256792531
D42E08J -1.50637159950897 -1.49920037633931 -1.46556857355711 -1.59506555743436 -1.1985497518695 -1.21672890854534 -1.20498100545478 -1.52224964632295 -0.990037617943496 -1.37635731804078 -2.51064799080999 -2.10554138904501 -2.71873424621231 -0.473138972782666 -2.0399745779561 -2.18441171051559 -3.10895552304576 -3.42465689546575 -2.32150064832207 -0.429016407441522 -1.47326730814682 -1.53797548581377 -0.422884704954944 -0.530517560447426 -0.471270159664538 -1.79103600256384 -3.51732254788392 -2.98300106399373 -2.12352637890487 -0.947508449046602 -1.39333973904988 -2.09455596582324 -1.82315458886946 -1.91746628456638 -1.79763507870741 -2.55428366465924 -1.72454320072136 -1.89067637900691 -1.48028596884032 -2.26597707610251 -2.12051454170215 -1.84570540319127 -3.12569281995603 -2.52941393095527 -2.7452953623681 -3.11842602109346 -1.38693558767589 -2.52909765094211 -2.3056220208712 -2.15649717445843 -3.29794546032717 -2.67236533358139 -2.19954377353487 -2.93104172978757 -2.36923837898864 -1.63937796086811 -0.959917686825982 -2.73591713146999 -1.78387361388391 -2.94821985198546 -2.9673730989728 -1.72727657304365 -2.45432607353072 -0.76641778531461 -2.73951608854661 -1.75672766694135 -3.33126362916917 -2.7741211390629 -2.85146551021163 -2.69048146872012 -2.93114751918199 -1.21151767374948 -1.31677029358083 -1.78874047905316 -2.51399304438785 -2.58918751316981 -3.10802841059002 NA -1.63163996963397 -1.86689688737831
D42E09J -1.27629839454868 -1.39399417095971 -1.34252744754816 -1.42435271637928 -0.908684767590342 -1.15317307423228 -1.15514602311719 -1.47940810326015 -0.970656852499639 -1.26272961636166 -1.40388678394959 -0.506976002123102 -1.29392258284605 -0.677143621104135 -1.4955006184325 -1.5888833065425 -1.40632354716285 -1.09408720609171 -1.28912683382406 -0.674820936986702 -1.11592873710002 -1.26414305404209 -0.822990190059125 -0.749355245450193 -0.604492579097667 -0.549050895217813 -1.24161166664467 -1.26658007866256 -0.693230501767746 -0.77829517150147 -0.565518670065867 -0.486376003736679 -0.508421750418219 -0.702546529564721 -0.52810508030101 -1.19092669059317 -0.720343031043281 -0.399776132938023 -0.522366593654524 -2.68790584523368 -0.586615228152767 -0.658811950493617 -1.20016854638421 -1.03735105004951 -2.04529449887826 -1.93475567190654 -0.739189722958927 -0.676598349960934 -0.449526830044396 -2.07297246638071 -1.29125553375631 -2.77059858713865 -0.492979824931577 -1.16267585636633 -1.05275274520146 -0.573664157461484 -0.735746744424113 -2.27324541300011 -0.49207564146093 -2.01464561058403 -1.17324423164811 -0.478263462870604 -1.07404564016441 -1.04463687060001 -1.00768735390315 -0.545551236130642 -2.02731999137893 -1.57085939251272 -2.04445871976722 -1.58705272372512 -1.02296270537722 -1.28110073944166 -1.00135081974127 -0.921058444354911 -1.71667722735375 -0.753730508641944 -1.08271568617465 -1.63163996963397 NA -1.15544311851625
D42E10J -1.69825247176363 -1.64592291795812 -1.64456454420129 -1.73882806558229 -1.35806671321016 -1.37946099114018 -1.35280032351122 -1.68180283230858 -1.14128301049649 -1.52905110822151 -1.80076091111163 -2.46530476241711 -3.77247230655771 -2.13557131034462 -1.30354000570398 -1.93823602224621 -3.02085348681589 -3.74800375277351 -2.22388814870824 -1.76735553574947 -3.06749398685474 -1.74424942524416 -1.41278554646001 -2.08772877488939 -1.77972462750577 -2.04206566524899 -3.95096850173156 -2.92055504912199 -2.19303515921129 -1.77336953466416 -1.8891629064402 -1.96445897074347 -2.17086198790565 -1.79252379185904 -1.71303204109768 -3.71722540891751 -2.07605402696001 -2.44530612617672 -1.86128646620471 -2.33971841292258 -2.32385774402733 -1.71816389964784 -3.37715450440133 -2.49880656918342 -3.53523554010399 -2.81715943431387 -1.6613840320762 -2.56336922096601 -2.58261155712011 -2.35943729979486 -2.92546220622688 -2.37814614385179 -2.58829826021139 -2.19627990565263 -2.0165870052616 -1.84338098474288 -0.909949811860329 -3.34854823809783 -2.17989625773878 -3.16874504834879 -2.91774959733765 -2.1107512555049 -2.00546606672477 -0.762501829547529 -2.7033509500707 -1.71929605824235 -3.32070552999904 -2.37708507688167 -3.38282745939604 -3.9756056587316 -2.6006859950759 -1.27092405188387 -2.10198287273361 -3.13066019346648 -1.33603988198508 -2.54882681051868 -2.99781256792531 -1.86689688737831 -1.15544311851625 NA
